timestamp,latitude,longitude,altitude,satellites,speed,heading,hdop,pm1_standard,pm25_standard,pm10_standard,particles_03um,particles_05um,particles_10um,particles_25um,particles_50um,particles_100um,bme_temperature_c,bme_humidity_percent,bme_pressure_hpa,bme_gas_resistance_ohms,no2_voltage_v,co_voltage_v,h2s_voltage_v
2025-09-02T13:38:23,51.620954,-3.936031,6.30,7,21.65,164.95,1.44,0,0,0,0,0,0,216,70,4,29.40,47.70,999.16,100648,0.2840,0.5600,0.4760
2025-09-02T13:38:24,51.620900,-3.936012,6.40,7,22.56,167.80,1.44,0,0,0,0,0,0,216,70,4,29.40,47.66,999.16,100587,0.2840,0.5700,0.4740
2025-09-02T13:38:25,51.620846,-3.935995,6.30,7,21.76,169.37,1.44,0,0,0,0,0,0,228,74,6,29.41,47.64,999.18,100345,0.2840,0.5460,0.4660
2025-09-02T13:38:26,51.620793,-3.935978,6.70,6,20.24,167.83,1.87,0,0,0,0,0,0,228,74,6,29.41,47.62,999.18,100285,0.2840,0.5360,0.4760
2025-09-02T13:38:27,51.620745,-3.935962,6.80,7,18.58,168.25,1.44,0,0,0,0,0,0,240,78,4,29.41,47.67,999.14,100104,0.2840,0.5620,0.4660
2025-09-02T13:38:28,51.620700,-3.935950,6.90,7,17.69,171.40,1.44,0,0,0,0,0,0,258,82,4,29.42,47.72,999.12,99508,0.2840,0.5480,0.4640
2025-09-02T13:38:29,51.620656,-3.935943,7.00,7,16.98,174.55,1.44,0,0,0,0,0,0,258,82,4,29.42,47.77,999.11,98976,0.2840,0.5660,0.4720
2025-09-02T13:38:30,51.620614,-3.935941,7.10,7,16.87,178.36,1.44,0,0,0,0,0,0,258,82,4,29.43,47.82,999.11,99271,0.2840,0.5640,0.4820
2025-09-02T13:38:31,51.620574,-3.935944,7.40,7,15.91,182.69,1.44,0,0,0,0,0,0,258,82,4,29.43,47.86,999.10,99925,0.2840,0.5640,0.4840
2025-09-02T13:38:32,51.620535,-3.935952,7.60,6,15.61,187.49,1.87,0,0,0,0,0,0,258,84,4,29.44,47.86,999.09,98976,0.2840,0.5540,0.4660
2025-09-02T13:38:33,51.620498,-3.935969,7.80,6,14.78,193.97,1.87,0,0,0,0,0,0,264,86,4,29.44,47.87,999.09,99271,0.2840,0.5680,0.4660
2025-09-02T13:38:34,51.620462,-3.935993,7.90,7,15.54,203.14,1.44,0,0,0,0,0,0,264,86,4,29.44,47.88,999.10,99035,0.2840,0.5460,0.4680
2025-09-02T13:38:35,51.620425,-3.936024,8.20,7,16.91,206.12,1.44,0,0,0,0,0,0,258,84,4,29.45,47.91,999.09,98801,0.2840,0.5460,0.4660
2025-09-02T13:38:36,51.620383,-3.936053,8.40,7,18.72,202.65,1.44,0,0,0,0,0,0,258,84,4,29.45,47.92,999.10,98918,0.2840,0.5720,0.4740
